;palabra;segmentacion
23659;adentukeel;['adentu', 'ke', 'el']
23660;wiringeel;['wiri', 'nge', 'el']
23661;kewangekefuel;['kewa', 'nge', 'ke', 'fu', 'el']
23662;kewangekerkefuel;['kewa', 'nge', 'ke', 'rke', 'fu', 'el']
23663;castigangekerkefuel;['castiga', 'nge', 'ke', 'rke', 'fu', 'el']
23664;castigangeel;['castiga', 'nge', 'el']
23665;mapudungungeel;['mapudungu', 'nge', 'el']
23666;kimeltungeel;['kimel', 'tu', 'nge', 'el']
23667;castigangekefuel;['castiga', 'nge', 'ke', 'fu', 'el']
23668;kewangeel;['kewa', 'nge', 'el']
23669;pipeel;['pi', 'pe', 'el']
23670;longkoel;['longko', 'el']
23671;nochilkakeel;['nochi', 'l', 'ka', 'ke', 'el']
23672;kimwingkadunguel;['kim', 'wingkadungu', 'el']
23673;allkükeel;['allkü', 'ke', 'el']
23674;amatungekeel;['amatu', 'nge', 'ke', 'el']
23675;profesorngerumeel;['profesor', 'nge', 'rume', 'el']
23676;kimelfengerumeel;['kimelfe', 'nge', 'rume', 'el']
23677;kimeltuafuel;['kimel', 'tu', 'a', 'fu', 'el']
23678;kimelkerkeel;['kimel', 'ke', 'rke', 'el']
23679;profesorngekerkeel;['profesor', 'nge', 'ke', 'rke', 'el']
23680;kimentumeel;['kim', 'entu', 'me', 'el']
23681;umawlekeel;['umaw', 'le', 'ke', 'el']
23682;ayulkeel;['ayu', 'l', 'ke', 'el']
23683;ramtukefuel;['ramtu', 'ke', 'fu', 'el']
23684;ñochingeel;['ñochi', 'nge', 'el']
23685;wirikonküleel;['wiri', 'kon', 'küle', 'el']
23686;ayiael;['ayi', 'a', 'el']
23687;ngüneluwel;['ngüneluw', 'el']
23688;allküleel;['allkü', 'le', 'el']
23689;kimeltuael;['kimel', 'tu', 'a', 'el']
23690;lelingeel;['leli', 'nge', 'el']
23691;enseñacherkeel;['enseña', 'che', 'rke', 'el']
23692;nuyuel;['nuyu', 'el']
23693;llikakeel;['llika', 'ke', 'el']
23694;llikangeel;['llika', 'nge', 'el']
23695;nuyunuyungeel;['nuyu', 'nuyu', 'nge', 'el']
23696;pipiyengekeel;['pi', 'pi', 'ye', 'nge', 'ke', 'el']
23697;llikaniekael;['llika', 'nie', 'ka', 'el']
23698;tranquilitoleel;['tranquilito', 'le', 'el']
23699;ngümangümakeel;['ngüma', 'ngüma', 'ke', 'el']
23700;wüzael;['wüza', 'el']
23701;mütrümeel;['mütrüm', 'e', 'el']
23702;ayiwkületuel;['ayi', 'w', 'küle', 'tu', 'el']
23703;ayiwtuel;['ayi', 'w', 'tu', 'el']
23704;ngüpafngüpafngeel;['ngüpaf', 'ngüpaf', 'nge', 'el']
23705;naykümeel;['nayküme', 'el']
23706;rakiduamkefuel;['rakiduam', 'ke', 'fu', 'el']
23707;puwküleel;['puw', 'küle', 'el']
23708;femngekeel;['fem', 'nge', 'ke', 'el']
23709;welulkawael;['welu', 'l', 'ka', 'w', 'a', 'el']
23710;zincngeel;['zinc', 'nge', 'el']
23711;mületuael;['müle', 'tu', 'a', 'el']
23712;kümelkaletuael;['küme', 'l', 'ka', 'le', 'tu', 'a', 'el']
23713;enseñangeel;['enseña', 'nge', 'el']
23714;mapuchedunguael;['mapuche', 'dungu', 'a', 'el']
23715;ramtuafuel;['ramtu', 'a', 'fu', 'el']
23716;entendeel;['entende', 'el']
23717;yewentukutuel;['yewen', 'tuku', 'tu', 'el']
23718;yewenieael;['yewe', 'nie', 'a', 'el']
23719;yeweafuel;['yewe', 'a', 'fu', 'el']
23720;wingkadungungeleel;['wingkadungu', 'nge', 'le', 'el']
23721;trawüel;['trawü', 'el']
23722;ñiwunkefuel;['ñiwun', 'ke', 'fu', 'el']
23723;tukukunuel;['tuku', 'kunu', 'el']
23724;kellukefuel;['kellu', 'ke', 'fu', 'el']
23725;kelluael;['kellu', 'a', 'el']
23726;kellumeael;['kellu', 'me', 'a', 'el']
23727;ülkantulekefuel;['ülkantu', 'le', 'ke', 'fu', 'el']
23728;trillael;['trilla', 'el']
23729;kimülkantuel;['kim', 'ül', 'kantu', 'el']
23730;pütrülekefuel;['pütrü', 'le', 'ke', 'fu', 'el']
23731;allkutuel;['allkutu', 'el']
23732;amufuel;['amu', 'fu', 'el']
23733;ülkantuael;['ülkantu', 'a', 'el']
23734;inayael;['ina', 'ya', 'el']
23735;wengetuel;['we', 'nge', 'tu', 'el']
23736;chemngetuel;['chem', 'nge', 'tu', 'el']
23737;mapuchedungutuel;['mapuche', 'dungu', 'tu', 'el']
23738;dungutuel;['dungu', 'tu', 'el']
23739;estudialetuel;['estudia', 'le', 'tu', 'el']
23740;fentreleel;['fentre', 'le', 'el']
23741;yewentukunieel;['yewen', 'tuku', 'nie', 'el']
23742;usakefuel;['usa', 'ke', 'fu', 'el']
23743;mapuchedungulekefuel;['mapuche', 'dungu', 'le', 'ke', 'fu', 'el']
23744;trawülekefuel;['trawü', 'le', 'ke', 'fu', 'el']
23745;lloftumekefuel;['lloftu', 'meke', 'fu', 'el']
23746;lloftumeael;['lloftu', 'me', 'a', 'el']
23747;kewatukeel;['kewa', 'tu', 'ke', 'el']
23748;wemuntungeel;['wemun', 'tu', 'nge', 'el']
23749;fütangeael;['füta', 'nge', 'a', 'el']
23750;mandael;['manda', 'el']
23751;ingkatucheel;['ingkatu', 'che', 'el']
23752;nieñmuael;['nie', 'ñmu', 'a', 'el']
23753;anukunungeel;['anu', 'kunu', 'nge', 'el']
23754;küpapeel;['küpa', 'pe', 'el']
23755;dungupapeel;['dungu', 'pa', 'pe', 'el']
23756;kellupeel;['kellu', 'pe', 'el']
23757;ayeñmangeel;['aye', 'ñma', 'nge', 'el']
23758;dungupapeeel;['dungu', 'pa', 'pe', 'e', 'el']
23759;pimengeel;['pi', 'me', 'nge', 'el']
23760;ayefuel;['aye', 'fu', 'el']
23761;piwkeyewel;['piwke', 'y', 'ew', 'el']
23762;llikamekeel;['llika', 'meke', 'el']
23763;ilongepael;['ilo', 'nge', 'pa', 'el']
23764;yengeael;['ye', 'nge', 'a', 'el']
23765;ilongepuel;['ilo', 'nge', 'pu', 'el']
23766;ilokawel;['ilo', 'ka', 'w', 'el']
23767;putukeel;['putu', 'ke', 'el']
23768;ngelael;['nge', 'la', 'el']
23769;leftripael;['lef', 'tripa', 'el']
23770;lefleftripael;['lef', 'lef', 'tripa', 'el']
23771;ellkatripael;['ellka', 'tripa', 'el']
23772;respetawfuel;['respeta', 'w', 'fu', 'el']
23773;yelelngeel;['ye', 'lel', 'nge', 'el']
23774;weupitungepuel;['weupi', 'tu', 'nge', 'pu', 'el']
23775;tokakeel;['toka', 'ke', 'el']
23776;uniwkülefuel;['uniw', 'küle', 'fu', 'el']
23777;uniwkülekefuel;['uniw', 'küle', 'ke', 'fu', 'el']
23778;adkunukefuel;['ad', 'kunu', 'ke', 'fu', 'el']
23779;mülepufuel;['müle', 'pu', 'fu', 'el']
23780;purrumekefuel;['purru', 'meke', 'fu', 'el']
23781;masatumekefuel;['masatu', 'meke', 'fu', 'el']
23782;kultruntukelefuel;['kultrun', 'tu', 'ke', 'le', 'fu', 'el']
23783;masatulekefuel;['masatu', 'le', 'ke', 'fu', 'el']
23784;masatuel;['masatu', 'el']
23785;privael;['priva', 'el']
23786;mületuel;['müle', 'tu', 'el']
23787;kiñekeleel;['kiñe', 'ke', 'le', 'el']
23788;mongeel;['monge', 'el']
23789;ngüneel;['ngüne', 'el']
23790;wengeel;['we', 'nge', 'el']
23791;rupatuel;['rupa', 'tu', 'el']
23792;rungofalngekeel;['rungo', 'fal', 'nge', 'ke', 'el']
23793;kutrankefuel;['kutran', 'ke', 'fu', 'el']
23794;kimniefuel;['kim', 'nie', 'fu', 'el']
23795;kutranpiwkeel;['kutran', 'piwke', 'el']
23796;adkintukepufuel;['adkintu', 'ke', 'pu', 'fu', 'el']
23797;piwkekechileel;['piwke', 'kechi', 'le', 'el']
23798;trafokael;['trafo', 'ka', 'el']
23799;trananawürkeel;['trana', 'naw', 'ürke', 'el']
23800;pipael;['pi', 'pa', 'el']
23801;kümelkalekael;['küme', 'l', 'ka', 'le', 'ka', 'el']
23802;allfüluwel;['allfü', 'lu', 'w', 'el']
23803;utrunagel;['utrunag', 'el']
23804;tranakunuel;['trana', 'kunu', 'el']
23805;adkintuaeel;['adkintu', 'a', 'e', 'el']
23806;famtripapael;['fam', 'tripa', 'pa', 'el']
23807;kintunieel;['kintu', 'nie', 'el']
23808;yelmeaeel;['ye', 'l', 'me', 'a', 'e', 'el']
23809;trafoel;['trafo', 'el']
23810;lapael;['lapa', 'el']
23811;tukulngetukefuel;['tuku', 'l', 'nge', 'tu', 'ke', 'fu', 'el']
23812;trariniengeel;['trari', 'nie', 'nge', 'el']
23813;chapamtukunungeel;['chapam', 'tu', 'kunu', 'nge', 'el']
23814;ngüneael;['ngüne', 'a', 'el']
23815;dunguleael;['dungu', 'le', 'a', 'el']
23816;ngoymanieafuel;['ngoyma', 'nie', 'a', 'fu', 'el']
23817;dungupeel;['dungu', 'pe', 'el']
23818;aretuüykiyawpeafuel;['aretu', 'üy', 'kiyaw', 'pe', 'a', 'fu', 'el']
23819;kimmapudunguael;['kim', 'mapudungu', 'a', 'el']
23820;trafmepeel;['traf', 'me', 'pe', 'el']
23821;küpakefuel;['küpa', 'ke', 'fu', 'el']
23822;küpafuel;['küpa', 'fu', 'el']
23823;ayeñmangeafuel;['aye', 'ñma', 'nge', 'a', 'fu', 'el']
23824;purruafuel;['purru', 'a', 'fu', 'el']
23825;miyawel;['miyaw', 'el']
23826;kintuel;['kintu', 'el']
23827;kimelngeael;['kimel', 'nge', 'a', 'el']
23828;purrunkiyawfuel;['purru', 'n', 'kiyaw', 'fu', 'el']
23829;feypikeael;['fey', 'pi', 'ke', 'a', 'el']
23830;ayiwküleael;['ayi', 'w', 'küle', 'a', 'el']
23831;ülkantumekeel;['ülkantu', 'meke', 'el']
23832;inayawülngeel;['ina', 'yaw', 'ül', 'nge', 'el']
23833;ülkantufengeael;['ülkantu', 'fe', 'nge', 'a', 'el']
23834;chaliel;['chali', 'el']
23835;ngoymatuel;['ngoyma', 'tu', 'el']
23836;fütangeel;['füta', 'nge', 'el']
23837;kewel;['kew', 'el']
23838;küpakeel;['küpa', 'ke', 'el']
23839;werküael;['werkü', 'a', 'el']
23840;femael;['fem', 'a', 'el']
23841;kimtuael;['kim', 'tu', 'a', 'el']
23842;tukumekeael;['tuku', 'meke', 'a', 'el']
23843;feypirkefuel;['fey', 'pi', 'rke', 'fu', 'el']
23844;mapudungukeael;['mapudungu', 'ke', 'a', 'el']
23845;traftuafuel;['traf', 'tu', 'a', 'fu', 'el']
23846;pieliel;['pi', 'e', 'l', 'i', 'el']
23847;konpafemafuel;['kon', 'pa', 'fem', 'a', 'fu', 'el']
23848;relküleel;['rel', 'küle', 'el']
23849;ñamyawel;['ñam', 'yaw', 'el']
23850;mapuchedungukeel;['mapuche', 'dungu', 'ke', 'el']
23851;weupifengeael;['weupi', 'fe', 'nge', 'a', 'el']
23852;urkutuleael;['urku', 'tu', 'le', 'a', 'el']
23853;kael;['ka', 'el']
23854;pekeel;['pe', 'ke', 'el']
23855;matetuel;['mate', 'tu', 'el']
23856;ngoymakeel;['ngoyma', 'ke', 'el']
23857;inanieel;['ina', 'nie', 'el']
23858;leliniekefuel;['leli', 'nie', 'ke', 'fu', 'el']
23859;lelikefuel;['leli', 'ke', 'fu', 'el']
23860;lukutuel;['luku', 'tu', 'el']
23861;lelitukefuel;['leli', 'tu', 'ke', 'fu', 'el']
23862;relkülekefuel;['rel', 'küle', 'ke', 'fu', 'el']
23863;walloñmekefuel;['walloñ', 'meke', 'fu', 'el']
23864;witranngekefuel;['witran', 'nge', 'ke', 'fu', 'el']
23865;lladküdunguel;['lladkü', 'dungu', 'el']
23866;ayükülekeael;['ayü', 'küle', 'ke', 'a', 'el']
23867;llowkeel;['llow', 'ke', 'el']
23868;chumkakunukefuel;['chum', 'ka', 'kunu', 'ke', 'fu', 'el']
23869;tranakefuel;['trana', 'ke', 'fu', 'el']
23870;llowngeel;['llow', 'nge', 'el']
23871;elngekefuel;['el', 'nge', 'ke', 'fu', 'el']
23872;chemküleel;['chem', 'küle', 'el']
23873;nuael;['nu', 'a', 'el']
23874;tremkeel;['trem', 'ke', 'el']
23875;tremkületukeel;['trem', 'küle', 'tu', 'ke', 'el']
23876;kallpituel;['kallpitu', 'el']
23877;kallpitungeel;['kallpitu', 'nge', 'el']
23878;pikeael;['pi', 'ke', 'a', 'el']
23879;entukeael;['entu', 'ke', 'a', 'el']
23880;entufuel;['entu', 'fu', 'el']
23881;lladkükefuel;['lladkü', 'ke', 'fu', 'el']
23882;pütrüleel;['pütrü', 'le', 'el']
23883;ngümayael;['ngüma', 'ya', 'el']
23884;chengefuel;['che', 'nge', 'fu', 'el']
23885;nieelfuel;['nie', 'el', 'fu', 'el']
23886;üyelkefuel;['üy', 'el', 'ke', 'fu', 'el']
23887;kimfemkefuel;['kim', 'fem', 'ke', 'fu', 'el']
23888;katael;['kata', 'el']
23889;pultrunniekefuel;['pultrun', 'nie', 'ke', 'fu', 'el']
23890;felekerkeel;['fele', 'ke', 'rke', 'el']
23891;kuchatukeel;['kucha', 'tu', 'ke', 'el']
23892;umawkefuel;['umaw', 'ke', 'fu', 'el']
23893;entumekefuel;['entu', 'meke', 'fu', 'el']
23894;chemkeael;['chem', 'ke', 'a', 'el']
23895;elumuael;['elu', 'mu', 'a', 'el']
23896;wefpael;['wef', 'pa', 'el']
23897;pikelleel;['pi', 'ke', 'lle', 'el']
23898;kontukeel;['kon', 'tu', 'ke', 'el']
23899;küpakekonfuel;['küpa', 'ke', 'kon', 'fu', 'el']
23900;entuniengekeel;['entu', 'nie', 'nge', 'ke', 'el']
23901;femkeael;['fem', 'ke', 'a', 'el']
23902;kimmekeel;['kim', 'me', 'ke', 'el']
23903;nütramkapakeel;['nütramka', 'pa', 'ke', 'el']
23904;kimngüreel;['kim', 'ngüre', 'el']
23905;amulekafuel;['amu', 'le', 'ka', 'fu', 'el']
23906;mapudunguntufuel;['mapudungun', 'tu', 'fu', 'el']
23907;lladkürumeel;['lladkü', 'rume', 'el']
23908;femmekeel;['fem', 'meke', 'el']
23909;ñamkeel;['ñam', 'ke', 'el']
23910;dunguleel;['dungu', 'le', 'el']
23911;piyawkeel;['pi', 'yaw', 'ke', 'el']
23912;wünetuael;['wüne', 'tu', 'a', 'el']
23913;chumpapeel;['chum', 'pa', 'pe', 'el']
23914;poyenngekeel;['poyen', 'nge', 'ke', 'el']
23915;pingekeyael;['pi', 'nge', 'ke', 'ya', 'el']
23916;wimuntuel;['wimun', 'tu', 'el']
23917;trapumael;['trapum', 'a', 'el']
23918;küdawkeael;['küdaw', 'ke', 'a', 'el']
23919;witrayael;['witra', 'ya', 'el']
23920;dakeluwel;['dakelu', 'w', 'el']
23921;entungekeel;['entu', 'nge', 'ke', 'el']
23922;trepeleel;['trepe', 'le', 'el']
23923;küpatrepeleel;['küpa', 'trepe', 'le', 'el']
23924;amutupeel;['amu', 'tu', 'pe', 'el']
23925;dungufuel;['dungu', 'fu', 'el']
23926;laleel;['la', 'le', 'el']
23927;wiñoel;['wiño', 'el']
23928;wiñorakiduamtuael;['wiño', 'rakiduam', 'tu', 'a', 'el']
23929;pellkeleel;['pellke', 'le', 'el']
23930;penieel;['pe', 'nie', 'el']
23931;wallontumekeel;['wallo', 'n', 'tu', 'meke', 'el']
23932;wewngeel;['wew', 'nge', 'el']
23933;allkütuael;['allkü', 'tu', 'a', 'el']
23934;rulpael;['rulpa', 'el']
23935;piluleel;['pilu', 'le', 'el']
23936;wiñodungutuel;['wiño', 'dungu', 'tu', 'el']
23937;wiñorakiduamtuel;['wiño', 'rakiduam', 'tu', 'el']
23938;fulküleel;['ful', 'küle', 'el']
23939;ingkayael;['ingka', 'ya', 'el']
23940;feypipeel;['fey', 'pi', 'pe', 'el']
23941;nagpael;['nag', 'pa', 'el']
23942;inafulkületuel;['inaful', 'küle', 'tu', 'el']
23943;kuydaniepakefuel;['kuyda', 'nie', 'pa', 'ke', 'fu', 'el']
23944;chaliwkeel;['chali', 'w', 'ke', 'el']
23945;pewel;['pe', 'w', 'el']
23946;piwkeel;['pi', 'w', 'ke', 'el']
23947;pentukukeel;['pentuku', 'ke', 'el']
23948;karukatunieel;['karukatu', 'nie', 'el']
23949;kontawküleel;['kontaw', 'küle', 'el']
23950;trekayawel;['treka', 'yaw', 'el']
23951;tralkatuwel;['tralkatu', 'w', 'el']
23952;fendengekeel;['fende', 'nge', 'ke', 'el']
23953;kewangekeel;['kewa', 'nge', 'ke', 'el']
23954;pingümngekefuel;['pingüm', 'nge', 'ke', 'fu', 'el']
23955;pultrunngekefuel;['pultrun', 'nge', 'ke', 'fu', 'el']
23956;ngütrüngekefuel;['ngütrü', 'nge', 'ke', 'fu', 'el']
23957;wedalkamekeel;['weda', 'l', 'ka', 'meke', 'el']
23958;willuletuel;['willu', 'le', 'tu', 'el']
23959;akutukeel;['aku', 'tu', 'ke', 'el']
23960;umawtuael;['umaw', 'tu', 'a', 'el']
23961;llikatukunukeel;['llika', 'tu', 'kunu', 'ke', 'el']
23962;ayetukeel;['aye', 'tu', 'ke', 'el']
23963;Chilengeel;['Chile', 'nge', 'el']
23964;wewel;['wew', 'el']
23965;ayiwrkeel;['ayi', 'w', 'rke', 'el']
23966;pifueel;['pi', 'fu', 'e', 'el']
23967;mapuel;['mapu', 'el']
23968;pelotatumekeel;['pelota', 'tu', 'meke', 'el']
23969;mapunchengeel;['mapunche', 'nge', 'el']
23970;femfuel;['fem', 'fu', 'el']
23971;piwel;['pi', 'w', 'el']
23972;nütramkawael;['nütramka', 'w', 'a', 'el']
23973;feyentuafuel;['feyentu', 'a', 'fu', 'el']
23974;awkantufengeael;['awkantu', 'fe', 'nge', 'a', 'el']
23975;lululkiyawfuel;['lulul', 'kiyaw', 'fu', 'el']
23976;llümunürpael;['llümunü', 'rpa', 'el']
23977;elkunurpuel;['el', 'kunu', 'rpu', 'el']
23978;willuleel;['willu', 'le', 'el']
23979;amatukeel;['amatu', 'ke', 'el']
23980;mapudunguafuel;['mapudungu', 'a', 'fu', 'el']
23981;keluleel;['kelu', 'le', 'el']
23982;rungkurungkuleel;['rungku', 'rungku', 'le', 'el']
23983;karüleel;['karü', 'le', 'el']
23984;chodküleel;['chod', 'küle', 'el']
23985;keluael;['kelu', 'a', 'el']
23986;ungumael;['ungum', 'a', 'el']
23987;felepael;['fele', 'pa', 'el']
23988;kümelkalepael;['küme', 'l', 'ka', 'le', 'pa', 'el']
23989;konkeel;['kon', 'ke', 'el']
23990;neyfuel;['ney', 'fu', 'el']
23991;iltungekeel;['i', 'l', 'tu', 'nge', 'ke', 'el']
23992;ngüñükeel;['ngüñü', 'ke', 'el']
23993;urkukeel;['urku', 'ke', 'el']
23994;witrakeel;['witra', 'ke', 'el']
23995;küdawmeael;['küdaw', 'me', 'a', 'el']
23996;kintumillael;['kintu', 'milla', 'el']
23997;wechekeel;['weche', 'ke', 'el']
23998;akurumeel;['aku', 'rume', 'el']
23999;malukañmangeael;['malu', 'ka', 'ñma', 'nge', 'a', 'el']
24000;ceñael;['ceñ', 'a', 'el']
24001;yenielkefuel;['ye', 'nie', 'l', 'ke', 'fu', 'el']
24002;kuchafotrakeel;['kucha', 'fotra', 'ke', 'el']
24003;ralikechileel;['rali', 'kechi', 'le', 'el']
24004;tranael;['trana', 'el']
24005;tukunierkeel;['tuku', 'nie', 'rke', 'el']
24006;atungekeel;['atu', 'nge', 'ke', 'el']
24007;falülentungekeel;['falül', 'entu', 'nge', 'ke', 'el']
24008;faneel;['fane', 'el']
24009;nagkülepuel;['nag', 'küle', 'pu', 'el']
24010;pitikeel;['piti', 'ke', 'el']
24011;ngenñmangefuel;['ngen', 'ñma', 'nge', 'fu', 'el']
24012;loloel;['lolo', 'el']
24013;ngenngeel;['ngen', 'nge', 'el']
24014;konafuel;['kon', 'a', 'fu', 'el']
24015;loloafuel;['lolo', 'a', 'fu', 'el']
24016;illküel;['illkü', 'el']
24017;wemunentuel;['wemun', 'entu', 'el']
24018;llitukeel;['llitu', 'ke', 'el']
24019;famnawtuel;['fam', 'naw', 'tu', 'el']
24020;wencheleel;['wenche', 'le', 'el']
24021;rungalküleel;['rungal', 'küle', 'el']
24022;rungeel;['ru', 'nge', 'el']
24023;adkintuyawkefuel;['adkintu', 'yaw', 'ke', 'fu', 'el']
24024;pieel;['pi', 'e', 'el']
24025;kuydayawkeel;['kuyda', 'yaw', 'ke', 'el']
24026;wakakamañkiyawel;['waka', 'kamañ', 'kiyaw', 'el']
24027;yemetuael;['ye', 'me', 'tu', 'a', 'el']
24028;wangkuwangkungeel;['wangku', 'wangku', 'nge', 'el']
24029;pipuel;['pi', 'pu', 'el']
24030;wirarkonpuel;['wirar', 'kon', 'pu', 'el']
24031;alofküleel;['alof', 'küle', 'el']
24032;fülkonpael;['fül', 'kon', 'pa', 'el']
24033;kintupapeel;['kintu', 'pa', 'pe', 'el']
24034;ngüñüleel;['ngüñü', 'le', 'el']
24035;foltraleel;['foltra', 'le', 'el']
24036;puwtuafuel;['puw', 'tu', 'a', 'fu', 'el']
24037;inael;['ina', 'el']
24038;yawel;['yaw', 'el']
24039;tripakülel;['tripa', 'kül', 'el']
24040;ingkukunuael;['ingku', 'kunu', 'a', 'el']
24041;wüzatuael;['wüza', 'tu', 'a', 'el']
24042;ñamkonmekeel;['ñam', 'kon', 'meke', 'el']
24043;lafuel;['la', 'fu', 'el']
24044;chokofuel;['choko', 'fu', 'el']
24045;ñamperumeel;['ñam', 'pe', 'rume', 'el']
24046;ngüñeel;['ngüñe', 'el']
24047;ngolliñmakeel;['ngolli', 'ñma', 'ke', 'el']
24048;ngolliñmael;['ngolli', 'ñma', 'el']
24049;ngollikeel;['ngolli', 'ke', 'el']
24050;trekaleel;['treka', 'le', 'el']
24051;chokoafuel;['choko', 'a', 'fu', 'el']
24052;miyawüllael;['miyaw', 'ül', 'la', 'el']
24053;miyawliel;['miyaw', 'li', 'el']
24054;triparumeel;['tripa', 'rume', 'el']
24055;yekeel;['ye', 'ke', 'el']
24056;welultukungeel;['welu', 'ltuku', 'nge', 'el']
24057;amutukeel;['amu', 'tu', 'ke', 'el']
24058;petuel;['pe', 'tu', 'el']
24059;wilitukeel;['wili', 'tu', 'ke', 'el']
24060;wilituafuel;['wili', 'tu', 'a', 'fu', 'el']
24061;kontuel;['kon', 'tu', 'el']
24062;puwtuael;['puw', 'tu', 'a', 'el']
24063;nukülekefuel;['nu', 'küle', 'ke', 'fu', 'el']
24064;adkintuleel;['adkintu', 'le', 'el']
24065;trefkutrefkungeel;['trefku', 'trefku', 'nge', 'el']
24066;chompirutuleel;['chompiru', 'tu', 'le', 'el']
24067;kuydapeel;['kuyda', 'pe', 'el']
24068;kuydapael;['kuyda', 'pa', 'el']
24069;küdawpuel;['küdaw', 'pu', 'el']
24070;katrukachuael;['katru', 'kachu', 'a', 'el']
24071;tremüngekeel;['tremü', 'nge', 'ke', 'el']
24072;ayeltuael;['aye', 'l', 'tu', 'a', 'el']
24073;kümelkeael;['küme', 'l', 'ke', 'a', 'el']
24074;ayeael;['aye', 'a', 'el']
24075;katrukachungekeel;['katru', 'kachu', 'nge', 'ke', 'el']
24076;karülekeel;['karü', 'le', 'ke', 'el']
24077;katrupuel;['katru', 'pu', 'el']
24078;katrukeel;['katru', 'ke', 'el']
24079;katrukachukeel;['katru', 'kachu', 'ke', 'el']
24080;adentuleael;['adentu', 'le', 'a', 'el']
24081;pepingekeel;['pepi', 'nge', 'ke', 'el']
24082;runrunkefuel;['runrun', 'ke', 'fu', 'el']
24083;liftukeel;['lif', 'tu', 'ke', 'el']
24084;lifküleael;['lif', 'küle', 'a', 'el']
24085;Temucochengeel;['Temuco', 'che', 'nge', 'el']
24086;wirarwkeel;['wirar', 'w', 'ke', 'el']
24087;pael;['pa', 'el']
24088;ilotuel;['ilo', 'tu', 'el']
24089;küpailosanchutufuel;['küpa', 'ilo', 'sanchu', 'tu', 'fu', 'el']
24090;ilongeael;['ilo', 'nge', 'a', 'el']
24091;pichiwentruel;['pichi', 'wentru', 'el']
24092;iloachawalltuel;['iloachawall', 'tu', 'el']
24093;ngillamengekeel;['ngilla', 'me', 'nge', 'ke', 'el']
24094;küpailotuel;['küpa', 'ilo', 'tu', 'el']
24095;ilotukangeael;['ilo', 'tu', 'ka', 'nge', 'a', 'el']
24096;ngillameel;['ngilla', 'me', 'el']
24097;inangeel;['ina', 'nge', 'el']
24098;yemeel;['ye', 'me', 'el']
24099;ngillakameel;['ngilla', 'ka', 'me', 'el']
24100;fendeael;['fende', 'a', 'el']
24101;rakiduamael;['rakiduam', 'a', 'el']
24102;dungungeael;['dungu', 'nge', 'a', 'el']
24103;küpadunguel;['küpa', 'dungu', 'el']
24104;akulngeel;['aku', 'l', 'nge', 'el']
24105;patriwküleel;['patriw', 'küle', 'el']
24106;küpangeel;['küpa', 'nge', 'el']
24107;üytuael;['üy', 'tu', 'a', 'el']
24108;pofreleael;['pofre', 'le', 'a', 'el']
24109;afkülekeel;['af', 'küle', 'ke', 'el']
24110;nguyuael;['nguyu', 'a', 'el']
24111;dungumekeel;['dungu', 'meke', 'el']
24112;allkümeel;['allkü', 'me', 'el']
24113;dungudungumekeel;['dungu', 'dungu', 'meke', 'el']
24114;famnagküleael;['fam', 'nag', 'küle', 'a', 'el']
24115;ngillakameael;['ngilla', 'ka', 'me', 'a', 'el']
24116;ngillameael;['ngilla', 'me', 'a', 'el']
24117;kuñiwtuküleel;['kuñiw', 'tu', 'küle', 'el']
24118;ingeel;['i', 'nge', 'el']
24119;allkatuel;['allka', 'tu', 'el']
24120;rakiduamküleel;['rakiduam', 'küle', 'el']
24121;farakotuel;['farako', 'tu', 'el']
24122;machitungekefuel;['machi', 'tu', 'nge', 'ke', 'fu', 'el']
24123;pelontungekefuel;['pelon', 'tu', 'nge', 'ke', 'fu', 'el']
24124;wiliel;['wili', 'el']
24125;pelontuel;['pelon', 'tu', 'el']
24126;pelowel;['pelo', 'w', 'el']
24127;chafoel;['chaf', 'o', 'el']
24128;elungekeel;['elu', 'nge', 'ke', 'el']
24129;llikalkefuel;['llika', 'l', 'ke', 'fu', 'el']
24130;tringartukungeel;['tringar', 'tuku', 'nge', 'el']
24131;kutranngeel;['kutran', 'nge', 'el']
24132;pengelnieel;['pe', 'nge', 'l', 'nie', 'el']
24133;llikalngekefuel;['llika', 'l', 'nge', 'ke', 'fu', 'el']
24134;punetukungeel;['pune', 'tuku', 'nge', 'el']
24135;pelontukerkefuel;['pelon', 'tu', 'ke', 'rke', 'fu', 'el']
24136;küpamachingeel;['küpamachi', 'nge', 'el']
24137;dullitungekeel;['dulli', 'tu', 'nge', 'ke', 'el']
24138;adumuluwel;['adumu', 'lu', 'w', 'el']
24139;tripakerkeel;['tripa', 'ke', 'rke', 'el']
24140;mülekerkeel;['müle', 'ke', 'rke', 'el']
24141;tremkerkeel;['trem', 'ke', 'rke', 'el']
24142;yengekeel;['ye', 'nge', 'ke', 'el']
24143;pengeel;['pe', 'nge', 'el']
24144;wiritukeel;['wiri', 'tu', 'ke', 'el']
24145;yerpuel;['ye', 'rpu', 'el']
24146;putokomekeel;['putoko', 'meke', 'el']
24147;lawentumekeel;['lawen', 'tu', 'meke', 'el']
24148;pelontungeel;['pelon', 'tu', 'nge', 'el']
24149;doctorngeael;['doctor', 'nge', 'a', 'el']
24150;doctorngeel;['doctor', 'nge', 'el']
24151;adkintungeael;['adkintu', 'nge', 'a', 'el']
24152;küpadoctorngeel;['küpa', 'doctor', 'nge', 'el']
24153;anuel;['anu', 'el']
