;palabra;segmentacion
22024;müley;['müle','-y']
22025;tüfachi;['tüfa','-chi']
22026;waria;['waria']
22027;mew;['mew']
22028;kümelay;['küme','-la','-y']
22029;ta;['ta']
22030;ti;['ti']
22031;kümelay;['küme','-la','-y']
22032;tüfachi;['tüfa','-chi']
22033;feychi;['fey','-chi']
22034;mongen;['mongen']
22035;iñchiñ;['iñchiñ']
22036;ta;['ta']
22037;kutrankawkülepaiñ;['kutrankaw','-küle','-pa','-iñ']
22038;taiñ;['ta','-iñ']
22039;mapuchengen;['mapuche','-nge','-n']
22040;nieliñ;['nie','-l','-iñ']
22041;mapu;['mapu']
22042;muntuñmangenoliñ;['muntu-ñma','-nge-','-no','-l','-iñ']
22043;mapu;['mapu']
22044;taiñ;['ta','-iñ']
22045;füchake;['fücha','-ke']
22046;che;['che']
22047;ka;['ka']
22048;mongen;['mongen']
22049;nieafuiñ;['nie','-a','-fu','-iñ']
22050;chi;['chi']
22051;pikeiñ;['pi','-ke','-iñ']
22052;ka;['ka']
22053;feymew;['feymew']
22054;welu;['welu']
22055;ka;['ka']
22056;küme;['küme']
22057;rakiduamle;['rakiduam','-l'e']
22058;che;['che']
22059;doy;['doy']
22060;kümelkaley;['küme','-l','-ka','-le','-y']
22061;ta;['ta']
22062;che;['che']
22063;fey;['fey']
22064;tüfamew;['tüfa','-mew']
22065;uyew;['uyew']
22066;ngelay;['nge','-la','-y']
22067;ta;['ta']
22068;lavadora;['lavadora']
22069;re;['re']
22070;küwü;['küwü']
22071;müten;['müten']
22072;kuchatukey;['kucha','-tu','-ke','-y']
22073;ta;['ta']
22074;domo;['domo']
22075;ngelay;['nge','-la','-y']
22076;ta;['ta']
22077;tüfachi;['tüfa','-chi']
22078;küme;['küme']
22079;felen;['fele','-n']
22080;fey;['fey']
22081;tüfamew;['tüfa','-mew']
22082;müley;['müle','-y']
22083;müley;['müle','-y']
22084;kuchatuwe;['kucha','-tu','-we']
22085;wingka;['wingka']
22086;kuchatuwe;['kucha','-tu','-we']
22087;fillke;['fill','-ke']
22088;weke;['we','-ke']
22089;dungu;['dungu']
22090;fentren;['fentren']
22091;kelluy;['kellu','-y']
22092;ta;['ta']
22093;che;['che']
22094;ñi;['ñi']
22095;müte;['müte']
22096;küdawnoael;['küdaw','-no','-a','-el']
22097;tañi;['ta','-ñi']
22098;pu;['pu']
22099;domo;['domo']
22100;müte;['müte']
22101;küdawnoael;['küdaw','-no','-a','-el']
22102;chi;['chi']
22103;domo;['domo']
22104;niey;['nie','-y']
22105;lavadora;['lavadora']
22106;niey;['nie','-y']
22107;angkümweshakelu;['angk','-üm-weshakelu']
22108;ka;['ka']
22109;müley;['müle','-y']
22110;tüfa;['tüfa']
22111;mew;['mew']
22112;kuyfi;['kuyfi']
22113;mülekelafuy;['müle','-ke','-la','-fu','-y']
22114;tañi;['ta','-ñi']
22115;lof;['lof']
22116;mew;['mew']
22117;re;['re']
22118;pingümngekefuy;['pingüm','-nge','-ke','-fu','-y']
22119;ta;['ta']
22120;weshakelu;['weshakelu']
22121;pultrunngekefuy;['pultrun','-nge','-ke','-fu','-y']
22122;femngechi;['femngechi']
22123;yangkall;['yangkall']
22124;re;['re']
22125;küwü;['küwü']
22126;mew;['mew']
22127;ngütrüngekefuy;['ngütrü','-nge','-ke','-fu','-y']
22128;ta;['ta']
22129;weshakelu;['weshakelu']
22130;ta;['ta']
22131;kal;['kal']
22132;welu;['welu']
22133;fey;['fey']
22134;ta;['ta']
22135;müley;['müle','-y']
22136;we;['we']
22137;angkümweshakeluwe;['angk','-üm-weshakelu','-we']
22138;ka;['ka']
22139;müley;['müle','-y']
22140;fey;['fey']
22141;tüfamew;['tüfa','-mew']
22142;fishkümiyaelwe;['fishk','-üm-iyael','-we']
22143;fillke;['fill','-ke']
22144;kümeke;['küme','-ke']
22145;dungu;['dungu']
22146;müley;['müle','-y']
22147;kom;['kom']
22148;wedake;['weda','-ke']
22149;dungu;['dungu']
22150;no;['no']
22151;welu;['welu']
22152;fey;['fey']
22153;ta;['ta']
22154;chi;['chi']
22155;droga;['droga']
22156;rume;['rume']
22157;wedalkamekey;['weda','-l','-ka','-meke','-y']
22158;ta;['ta']
22159;che;['che']
22160;kiñeke;['kiñe','-ke']
22161;che;['che']
22162;fendekey;['fende','-ke','-y']
22163;kom;['kom']
22164;tañi;['ta','-ñi']
22165;chemkun;['chemkun']
22166;nieiñ;['nie','-iñ']
22167;tüfamew;['tüfa','-mew']
22168;kiñe;['kiñe']
22169;pichi;['pichi']
22170;piam;['piam']
22171;kiñe;['kiñe']
22172;wenüy;['wenüy']
22173;kiñe;['kiñe']
22174;pichi;['pichi']
22175;wentru;['wentru']
22176;mülekefuy;['müle','-ke','-fu','-y']
22177;ñi;['ñi']
22178;ñuke;['ñuke']
22179;engu;['engu']
22180;feychi;['fey','-chi']
22181;weche;['weche']
22182;wentru;['wentru']
22183;kom;['kom']
22184;niekefuy;['nie','-ke','-fu','-y']
22185;tañi;['ta','-ñi']
22186;ñuke;['ñuke']
22187;ngillalkefueyew;['ngilla','-l','-ke','-fu','-e','-y','-ew']
22188;müna;['müna']
22189;kümelkalekefuy;['küme','-l','-ka','-le','-ke','-fu','-y']
22190;ñi;['ñi']
22191;ruka;['ruka']
22192;fentren;['fentren']
22193;felen;['fele','-n']
22194;mülekefuy;['müle','-ke','-fu','-y']
22195;ñi;['ñi']
22196;ruka;['ruka']
22197;mew;['mew']
22198;larumey;['la','-rume','-y']
22199;ñi;['ñi']
22200;ñuke;['ñuke']
22201;weda;['weda']
22202;droga;['droga']
22203;ñi;['ñi']
22204;doam;['doam']
22205;kom;['kom']
22206;fendey;['fende','-y']
22207;ñi;['ñi']
22208;chem;['chem']
22209;peñi;['peñi']
22210;baño;['baño']
22211;kutu;['kutu']
22212;fendey;['fende','-y']
22213;kom;['kom']
22214;tüfa;['tüfa']
22215;tañi;['ta','-ñi']
22216;ruka;['ruka']
22217;ta;['ta']
22218;willuletuy;['willu','-le','-tu','-y']
22219;ñi;['ñi']
22220;ruka;['ruka']
22221;willuletuy;['willu','-le','-tu','-y']
22222;ñi;['ñi']
22223;ruka;['ruka']
22224;miyawi;['miyaw','-i']
22225;ñampiyawi;['ñam','-pi','-yaw','-i']
22226;tüfachi;['tüfa','-chi']
22227;lof;['lof']
22228;mew;['mew']
22229;akutukey;['aku','-tu','-ke','-y']
22230;pun;['pun']
22231;ngelay;['nge','-la','-y']
22232;kawitu;['kawitu']
22233;ñi;['ñi']
22234;umawtuael;['umaw','-tu','-a','-el']
22235;feley;['fele','-y']
22236;ta;['ta']
22237;ti;['ti']
22238;wecheke;['weche','-ke']
22239;che;['che']
22240;fey;['fey']
22241;müten;['müten']
22242;llikatukunuken;['llika','-tu','-kunu','-ke','-n']
22243;tañi;['ta','-ñi']
22244;pichike;['pichi','-ke']
22245;wentru;['wentru']
22246;tañi;['ta','-ñi']
22247;konnoael;['kon','-no','-a','-el']
22248;feymew;['feymew']
22249;ngülamkangekefuy;['ngülam','-ka','-nge','-ke','-fu','-y']
22250;engün;['engün']
22251;ngülamkakefin;['ngülam','-ka','-ke','-fi','-n']
22252;mapuche;['mapuche']
22253;ngülamkakefin;['ngülam','-ka','-ke','-fi','-n']
22254;chumngechi;['chumngechi']
22255;ngülamngekefuel;['ngülam','-nge','-ke','-fu','-el']
22256;iñchiñ;['iñchiñ']
22257;femngechi;['femngechi']
22258;ngülamkefin;['ngülam','-ke','-fi','-n']
22259;feymew;['feymew']
22260;tañi;['ta','-ñi']
22261;pu;['pu']
22262;reñma;['reñma']
22263;tañi;['ta','-ñi']
22264;pichike;['pichi','-ke']
22265;fotüm;['fotüm']
22266;konlayay;['kon','-la','-ya','-y']
22267;tüfachi;['tüfa','-chi']
22268;weda;['weda']
22269;dungu;['dungu']
22270;mew;['mew']
22271;feley;['fele','-y']
22272;feleiñ;['fele','-iñ']
22273;tüfamew;['tüfa','-mew']
22274;fey;['fey']
22275;ta;['ta']
22276;mapuche;['mapuche']
22277;mongen;['mongen']
22278;lelfün;['lelfün']
22279;mongen;['mongen']
22280;lof;['lof']
22281;mongen;['mongen']
22282;ka;['ka']
22283;mongen;['mongen']
22284;niey;['nie','-y']
22285;ka;['ka']
22286;mongen;['mongen']
22287;niey;['nie','-y']
22288;doy;['doy']
22289;doy;['doy']
22290;küme;['küme']
22291;mongen;['mongen']
22292;ngelay;['nge','-la','-y']
22293;feychi;['fey','-chi']
22294;weshake;['wesha','-ke']
22295;dungu;['dungu']
22296;welu;['welu']
22297;tüfachi;['tüfa','-chi']
22298;waria;['waria']
22299;mew;['mew']
22300;ta;['ta']
22301;feychi;['fey','-chi']
22302;mongen;['mongen']
22303;ta;['ta']
22304;trurlay;['trur','-la','-y']
22305;ngelay;['nge','-la','-y']
22306;ka;['ka']
22307;tüfachi;['tüfa','-chi']
22308;waria;['waria']
22309;mew;['mew']
22310;müley;['müle','-y']
22311;che;['che']
22312;ayiwkelu;['ayi','-w','-ke','-lu']
22313;ta;['ta']
22314;pelotatufe;['pelota','-tu','-fe']
22315;trokiñ;['trokiñ']
22316;müley;['müle','-y']
22317;che;['che']
22318;ayetukelu;['aye','-tu','-ke','-lu']
22319;ayetukelu;['aye','-tu','-ke','-lu']
22320;Universidad;['universidad']
22321;de;['de']
22322;Chile;['Chile']
22323;may;['may']
22324;fey;['fey']
22325;tüfamew;['tüfa','-mew']
22326;müley;['müle','-y']
22327;tañi;['ta','-ñi']
22328;ruka;['ruka']
22329;mew;['mew']
22330;tañi;['ta','-ñi']
22331;pu;['pu']
22332;fotüm;['fotüm']
22333;tañi;['ta','-ñi']
22334;domo;['domo']
22335;ka;['ka']
22336;chengey;['che','-nge','-y']
22337;ta;['ta']
22338;ti;['ti']
22339;ColoColongeyngün;['ColoColo','-nge','-y','-ngün']
22340;tañi;['ta','-ñi']
22341;karukatu;['karukatu']
22342;La;['la']
22343;Chilengey;['Chile','-nge','-y']
22344;feymew;['feymew']
22345;ta;['ta']
22346;müley;['müle','-y']
22347;awkantulu;['awkantu','-lu']
22348;engün;['engün']
22349;wirartukulekeyngün;['wirar','-tuku','-le','-ke','-y','-ngün']
22350;ayukefingün;['ayu','-ke','-fi','-ngün']
22351;wewnge;['wew','-nge']
22352;wewnge;['wew','-nge']
22353;tukunge;['tuku','-nge']
22354;gol;['gol']
22355;pipikeyngün;['pi','-pi','-ke','-y','-ngün']
22356;tañi;['ta','-ñi']
22357;domo;['domo']
22358;kutu;['kutu']
22359;wirarkey;['wira','-rke','-y']
22360;ayiwrkey;['ayi','-w','-rke','-y']
22361;chumngelu;['chumngelu']
22362;chi;['chi']
22363;may;['may']
22364;ka;['ka']
22365;we;['we']
22366;pelu;['pe','-lu']
22367;tüfachi;['tüfa','-chi']
22368;che;['che']
22369;ayiwkelu;['ayi','-w','-ke','-lu']
22370;chem;['chem']
22371;rakiduam;['rakiduam']
22372;nieymi;['nie','-ymi']
22373;ta;['ta']
22374;we;['we']
22375;pelu;['pe','-lu']
22376;Garra;['Garra']
22377;Blanca;['Blanca']
22378;eymi;['eymi']
22379;tüfachi;['tüfa','-chi']
22380;waria;['waria']
22381;mew;['mew']
22382;Wenche;['wenche']
22383;müten;['müten']
22384;wenche;['wenche']
22385;müten;['müten']
22386;iñche;['iñche']
22387;ñi;['ñi']
22388;rakiduam;['rakiduam']
22389;mew;['mew']
22390;yeniefin;['ye','-nie','-fi','-n']
22391;müte;['müte']
22392;feyngelay;['fey','-nge','-la','-y']
22393;chi;['chi']
22394;dungu;['dungu']
22395;fey;['fey']
22396;ti;['ti']
22397;pu;['pu']
22398;wingka;['wingka']
22399;ColoColongelayngün;['ColoColo','-nge','-la','-y','-ngün']
22400;mapuchengelayngün;['mapuche','-nge','-la','-y','-ngün']
22401;re;['re']
22402;üy;['üy']
22403;müten;['müten']
22404;yenieyngün;['ye','-nie','-y','-ngün']
22405;welu;['welu']
22406;kiñe;['kiñe']
22407;rupa;['rupa']
22408;feypieyu;['fey','-pi','-e','-yu']
22409;nga;['nga']
22410;iñchiw;['iñchiw']
22411;kimelafiiñ;['kimel','-a','-fi','-iñ']
22412;chi;['chi']
22413;mapuchedungun;['mapuche','-dungu','-n']
22414;maori;['maori']
22415;reke;['reke']
22416;pifueyu;['pi','-fu','-e','-yu']
22417;tañi;['ta','-ñi']
22418;rakiduam;['rakiduam']
22419;nga;['nga']
22420;no;['no']
22421;chem;['chem']
22422;pingey;['pi','-nge','-y']
22423;ama;['ama']
22424;kiñe;['kiñe']
22425;kewün;['kewün']
22426;mülelu;['müle','-lu']
22427;dungukey;['dungu','-ke','-y']
22428;kancha;['kancha']
22429;mew;['mew']
22430;kancha;['kancha']
22431;mew;['mew']
22432;dunguy;['dungu','-y']
22433;tañi;['ta','-ñi']
22434;indigena;['indigena']
22435;dungu;['dungu']
22436;tañi;['ta','-ñi']
22437;mapun;['mapu','-n']
22438;dungun;['dungu','-n']
22439;pelotatumekelu;['pelota','-tu','-meke','-lu']
22440;iney;['iney']
22441;pingey;['pi','-nge','-y']
22442;ama;['ama']
22443;maori;['maori']
22444;no;['no']
22445;kangelu;['ka','-nge','-lu']
22446;welu;['welu']
22447;müley;['müle','-y']
22448;awkantufe;['awkantu','-fe']
22449;mapunchengelu;['mapunche','-nge','-lu']
22450;indigenangelu;['indigena','-nge','-lu']
22451;dungukelu;['dungu','-ke','-lu']
22452;dunguy;['dungu','-y']
22453;kiñe;['kiñe']
22454;dungun;['dungu','-n']
22455;engu;['engu']
22456;guarani;['guarani']
22457;pu;['pu']
22458;guarani;['guarani']
22459;reke;['reke']
22460;femfule;['fem','-fu','-l'e']
22461;piwyu;['pi','-w','-yu']
22462;nga;['nga']
22463;nütramkayu;['nütramka','-yu']
22464;kiñe;['kiñe']
22465;rupa;['rupa']
22466;mew;['mew']
22467;pilay;['pi','-la','-y']
22468;engün;['engün']
22469;pilay;['pi','-la','-y']
22470;engün;['engün']
22471;ñi;['ñi']
22472;kimmapudunguael;['kim','-mapudungu','-a','-el']
22473;feymew;['feymew']
22474;müna;['müna']
22475;lladkün;['lladk','-ün']
22476;re;['re']
22477;koylatumekey;['koyla','-tu','-meke','-y']
22478;tüfa;['tüfa']
22479;engün;['engün']
22480;mapuche;['mapuche']
22481;üy;['üy']
22482;niey;['nie','-y']
22483;ñayrki;['ñayrki']
22484;üy;['üy']
22485;mawida;['mawida']
22486;ñayrki;['ñayrki']
22487;mawida;['mawida']
22488;ñayrki;['ñayrki']
22489;niey;['nie','-y']
22490;ñi;['ñi']
22491;üy;['üy']
22492;engün;['engün']
22493;welu;['welu']
22494;re;['re']
22495;üy;['üy']
22496;müten;['müten']
22497;yeniengün;['ye','-nie','-ngün']
22498;pifun;['pi','-fu','-n']
22499;ruftu;['ruf','-tu']
22500;piwke;['piwke']
22501;yenielu;['ye','-nie','-lu']
22502;feychi;['fey','-chi']
22503;dungu;['dungu']
22504;küpa;['küpa']
22505;piafuy;['pi','-a','-fu','-y']
22506;ñi;['ñi']
22507;mapudunguael;['mapudungu','-a','-el']
22508;ñi;['ñi']
22509;dunguael;['dungu','-a','-el']
22510;mapudungun;['mapudungun']
22511;nütramkawael;['nütramka','-w','-a','-el']
22512;engün;['engün']
22513;mapudungun;['mapudungun']
22514;kancha;['kancha']
22515;mew;['mew']
22516;ta;['ta']
22517;kangelu;['ka','-nge','-lu']
22518;tañi;['ta','-ñi']
22519;kayñe;['kayñe']
22520;allkünoael;['allkü','-no','-a','-el']
22521;kimnoael;['kim','-no','-a','-el']
22522;feychi;['fey','-chi']
22523;dungu;['dungu']
22524;femfule;['fem','-fu','-l'e']
22525;engün;['engün']
22526;ta;['ta']
22527;fey;['fey']
22528;wula;['wula']
22529;feyentuafun;['feyentu','-a','-fu','-n']
22530;tañi;['ta','-ñi']
22531;yenieel;['ye','-nie','-el']
22532;ruf;['ruf']
22533;rakiduam;['rakiduam']
22534;ñi;['ñi']
22535;mapuche;['mapuche']
22536;awkantufengeael;['awkantu','-fe','-nge','-a','-el']
22537;ka;['ka']
22538;eymi;['eymi']
22539;tami;['ta','-mi']
22540;mapuche;['mapuche']
22541;rakiduam;['rakiduam']
22542;mew;['mew']
22543;chem;['chem']
22544;rakiduamimi;['rakiduam','-imi']
22545;we;['we']
22546;pefilu;['pe','-fi','-lu']
22547;ta;['ta']
22548;metro;['metro']
22549;may;['may']
22550;iñche;['iñche']
22551;müna;['müna']
22552;amatufin;['amatu','-fi','-n']
22553;fillke;['fill','-ke']
22554;dungu;['dungu']
22555;amatufin;['amatu','-fi','-n']
22556;amatufin;['amatu','-fi','-n']
22557;kiñe;['kiñe']
22558;fütra;['fütra']
22559;kiñe;['kiñe']
22560;lululkiyawfuy;['lulul','-kiyaw','-fu','-y']
22561;miñche;['miñche']
22562;mapu;['mapu']
22563;tüfachi;['tüfa','-chi']
22564;chem;['chem']
22565;kiñe;['kiñe']
22566;fütra;['fütra']
22567;filu;['filu']
22568;reke;['reke']
22569;rakiduam;['rakiduam']
22570;mapuche;['mapuche']
22571;rakiduam;['rakiduam']
22572;mew;['mew']
22573;feymew;['feymew']
22574;wirin;['wiri','-n']
22575;kiñe;['kiñe']
22576;rakiduam;['rakiduam']
22577;iñche;['iñche']
22578;pefilu;['pe','-fi','-lu']
22579;nien;['nie','-n']
22580;kiñe;['kiñe']
22581;pichi;['pichi']
22582;wirin;['wiri','-n']
22583;kiñe;['kiñe']
22584;pichi;['pichi']
22585;chillkatun;['chillkatu','-n']
22586;chillkan;['chillka','-n']
22587;tukun;['tuku','-n']
22588;papel;['papel']
22589;mew;['mew']
22590;feychi;['fey','-chi']
22591;rakiduam;['rakiduam']
22592;kaykay;['kaykay']
22593;filu;['filu']
22594;kiñe;['kiñe']
22595;fütra;['fütra']
22596;filu;['filu']
22597;reke;['reke']
22598;küpaley;['küpa','-le','-y']
22599;chew;['chew']
22600;chi;['chi']
22601;may;['may']
22602;küpaley;['küpa','-le','-y']
22603;llümunürpay;['llümunü','-rpa','-y']
22604;che;['che']
22605;elkunurpuy;['el','-kunu','-rpu','-y']
22606;ka;['ka']
22607;willulen;['willu','-le','-n']
22608;tripay;['tripa','-y']
22609;apoy;['apo','-y']
22610;puwtulu;['puw','-tu','-lu']
22611;ñi;['ñi']
22612;chew;['chew']
22613;ñi;['ñi']
22614;puwael;['puw','-a','-el']
22615;willulen;['willu','-le','-n']
22616;puwtuy;['puw','-tu','-y']
22617;femngechi;['femngechi']
22618;rakiduamün;['rakiduam','-ün']
22619;kiñe;['kiñe']
22620;fütra;['fütra']
22621;filu;['filu']
22622;reke;['reke']
22623;pin;['pi','-n']
22624;tañi;['ta','-ñi']
22625;rakiduam;['rakiduam']
22626;mew;['mew']
22627;müna;['müna']
22628;amatufin;['amatu','-fi','-n']
22629;pefilu;['pe','-fi','-lu']
22630;iñche;['iñche']
22631;feychi;['fey','-chi']
22632;metro;['metro']
22633;pingelu;['pi','-nge','-lu']
22634;wingkadungun;['wingkadungu','-n']
22635;mew;['mew']
22636;ñi;['ñi']
22637;miyawün;['miyaw','-ün']
22638;miñche;['miñche']
22639;mapu;['mapu']
22640;mülerumele;['müle','-rume','-l'e']
22641;kiñe;['kiñe']
22642;fütra;['fütra']
22643;nuyun;['nuyu','-n']
22644;tüfa;['tüfa']
22645;chumngechi;['chumngechi']
22646;chi;['chi']
22647;lapelayafuy;['la','-pe','-la','-ya','-fu','-y']
22648;kom;['kom']
22649;che;['che']
22650;lapelayafuy;['la','-pe','-la','-ya','-fu','-y']
22651;miñche;['miñche']
22652;mapu;['mapu']
22653;miyawlu;['miyaw','-lu']
22654;ka;['ka']
22655;piken;['pi','-ke','-n']
22656;rakiduam;['rakiduam']
22657;mew;['mew']
22658;welu;['welu']
22659;müna;['müna']
22660;küme;['küme']
22661;dewmangey;['dewma','-nge','-y']
22662;müna;['müna']
22663;newen;['newen']
22664;feychi;['fey','-chi']
22665;kiñe;['kiñe']
22666;fütra;['fütra']
22667;lolo;['lolo']
22668;piken;['pi','-ke','-n']
22669;ka;['ka']
22670;ka;['ka']
22671;müley;['müle','-y']
22672;amatuken;['amatu','-ke','-n']
22673;pütrün;['pütrün']
22674;awtu;['awtu']
22675;müley;['müle','-y']
22676;tüfa;['tüfa']
22677;mew;['mew']
22678;tüfachi;['tüfa','-chi']
22679;waria;['waria']
22680;mew;['mew']
22681;apoley;['apo','-le','-y']
22682;ta;['ta']
22683;rüpü;['rüpü']
22684;re;['re']
22685;awtu;['awtu']
22686;mew;['mew']
22687;ka;['ka']
22688;müley;['müle','-y']
22689;ti;['ti']
22690;feychi;['fey','-chi']
22691;semaforo;['semaforo']
22692;pingelu;['pi','-nge','-lu']
22693;ñi;['ñi']
22694;rakiduam;['rakiduam']
22695;mew;['mew']
22696;iñche;['iñche']
22697;ka;['ka']
22698;chem;['chem']
22699;piafuy;['pi','-a','-fu','-y']
22700;ñi;['ñi']
22701;mapudungun;['mapudungun']
22702;tüfachi;['tüfa','-chi']
22703;waria;['waria']
22704;mew;['mew']
22705;chumngechi;['chumngechi']
22706;mapudunguafun;['mapudungu','-a','-fu','-n']
22707;tüfachi;['tüfa','-chi']
22708;waria;['waria']
22709;mew;['mew']
22710;chem;['chem']
22711;üy;['üy']
22712;tukulelafun;['tuku','-lel','-a','-fu','-n']
22713;fillke;['fill','-ke']
22714;dungu;['dungu']
22715;ñi;['ñi']
22716;pen;['pe','-n']
22717;tañi;['ta','-ñi']
22718;nge;['nge']
22719;pin;['pi','-n']
22720;ñi;['ñi']
22721;rakiduam;['rakiduam']
22722;mew;['mew']
22723;femngechi;['femngechi']
22724;küdaw;['küdaw']
22725;nien;['nie','-n']
22726;ta;['ta']
22727;iñche;['iñche']
22728;ñi;['ñi']
22729;rakiduam;['rakiduam']
22730;mew;['mew']
22731;ka;['ka']
22732;feymew;['feymew']
22733;ka;['ka']
22734;chillkan;['chillka','-n']
22735;tukun;['tuku','-n']
22736;kiñe;['kiñe']
22737;pichi;['pichi']
22738;dungu;['dungu']
22739;papel;['papel']
22740;mew;['mew']
22741;ka;['ka']
22742;müley;['müle','-y']
22743;feychi;['fey','-chi']
22744;semaforo;['semaforo']
22745;kelulele;['kelu','-le','-l'e']
22746;feychi;['fey','-chi']
22747;pichi;['pichi']
22748;wentru;['wentru']
22749;rungkurungkulele;['rungku','-rungku','-le','-l'e']
22750;rumelayaymün;['rume','-la','-ya','-ymün']
22751;karülele;['karü','-le','-l'e']
22752;fey;['fey']
22753;wula;['wula']
22754;rumeymün;['rume','-ymün']
22755;chodkülele;['chod','-küle','-l'e']
22756;fey;['fey']
22757;ka;['ka']
22758;petu;['petu']
22759;purum;['purum']
22760;kelualu;['kelu','-a','-lu']
22761;feymew;['feymew']
22762;ungumaymün;['ungum','-a','-ymün']
22763;femnolimün;['fem','-no','-li','-mün']
22764;rupalimün;['rupa','-li','-mün']
22765;eymün;['eymün']
22766;feychi;['fey','-chi']
22767;kelulele;['kelu','-le','-l'e']
22768;yerpafueymew;['ye','-rpa','-fu','-e','-y','-mew']
22769;langümafueymew;['langüm','-a','-fu','-e','-y','-mew']
22770;femngechi;['femngechi']
22771;rakiduam;['rakiduam']
22772;ta;['ta']
22773;feypiafun;['fey','-pi','-a','-fu','-n']
22774;femngechi;['femngechi']
22775;mapudungun;['mapudungun']
22776;mew;['mew']
22777;feychi;['fey','-chi']
22778;dungu;['dungu']
22779;ka;['ka']
22780;chumngechi;['chumngechi']
22781;felepaymi;['fele','-pa','-ymi']
22782;ta;['ta']
22783;tüfachi;['tüfa','-chi']
22784;ruka;['ruka']
22785;mew;['mew']
22786;eymi;['eymi']
22787;fewla;['fewla']
22788;chumngechi;['chumngechi']
22789;ñi;['ñi']
22790;kümelkalepan;['küme','-l','-ka','-le','-pa','-n']
22791;kümelkalepanon;['küme','-l','-ka-le','-pa-no','-n']
22792;may;['may']
22793;kümelkalepan;['küme','-l','-ka','-le','-pa','-n']
22794;welu;['welu']
22795;fey;['fey']
22796;tüfamew;['tüfa','-mew']
22797;müte;['müte']
22798;tañi;['ta','-ñi']
22799;lelfün;['lelfün']
22800;mew;['mew']
22801;ka;['ka']
22802;mongen;['mongen']
22803;müley;['müle','-y']
22804;müte;['müte']
22805;tripakelay;['tripa','-ke','-la','-y']
22806;che;['che']
22807;fillantü;['fill','-antü']
22808;küdawkey;['küdaw','-ke','-y']
22809;welu;['welu']
22810;epe;['epe']
22811;rangiñ;['rangiñ']
22812;antü;['antü']
22813;we;['we']
22814;konkey;['kon','-ke','-y']
22815;ñi;['ñi']
22816;küdaw;['küdaw']
22817;mew;['mew']
22818;ella;['ella']
22819;rupan;['rupa','-n']
22820;antü;['antü']
22821;neyfuy;['ney','-fu','-y']
22822;kiñe;['kiñe']
22823;mansun;['mansun']
22824;ñi;['ñi']
22825;dew;['dew']
22826;küdawael;['küdaw','-a','-el']
22827;iltungekelu;['i','-l','-tu','-nge','-ke','-lu']
22828;am;['am']
22829;mansun;['mansun']
22830;kulliñ;['kulliñ']
22831;engu;['engu']
22832;che;['che']
22833;reke;['reke']
22834;ngüñükey;['ngüñü','-ke','-y']
22835;ka;['ka']
22836;urkukey;['urku','-ke','-y']
22837;feychi;['fey','-chi']
22838;mongen;['mongen']
